recipe_id,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,ship_class_name_ru,role_id,role_name_ru,branch_id,craft_layer,producer_building_id,base_time_min_level5_yard1,time_min_level5_yard30,required_license_item_id,required_license_amount,input_ids_level5,input_amounts_level5,target_material_fe_level5,notes_ru
craft_stone_vault_refinery_cruiser_r09,stone_vault_refinery_cruiser_r09,Агрегат,9,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,ship_blocks,cruiser_yard,495.00,330.00,,0,cargo_block;industry_block;defense_block;power_block;bulkhead;propulsion_block;instrument_block;beam;steel;pump;actuator;deck_section;hatch;armor_plate,10;3;8;5;310;2;2;249;2794;26;22;138;113;55,4443921.98,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_refinery_cruiser_r10,stone_vault_refinery_cruiser_r10,Рафинад,10,stone_vault,Каменный Свод,cruiser,Cruiser,refinery,Refinery,refinery_cruiser,faction_flagship_license,cruiser_yard,900.00,600.00,stone_vault_flagship_license,1,cargo_block;industry_block;defense_block;power_block;bulkhead;propulsion_block;steel;instrument_block;beam;pump;actuator;deck_section;armor_plate;hatch;airlock;bulat,23;8;20;11;932;5;12348;5;747;79;68;412;170;339;257;879,11991693.33,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r02,stone_vault_heavy_gun_battleship_r02,Скала,2,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;copper;sylvine;bone_grit;nickel,184;42;27;103;26;10;16;5,9639.92,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r03,stone_vault_heavy_gun_battleship_r03,Обелиск,3,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;copper;sylvine;bone_grit;nickel,511;118;78;285;73;29;44;13,26948.38,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r04,stone_vault_heavy_gun_battleship_r04,Крепь,4,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;bulat;brass;rubber;elektron;iron;resin;bakelite;glass_ceramic;aramid,437;34;96;35;77;214;35;49;31;11,67280.23,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r05,stone_vault_heavy_gun_battleship_r05,Глыба,5,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;bulat;brass;rubber;elektron;resin;bakelite;iron;glass_ceramic;aramid,1061;84;234;87;191;85;118;346;77;27,160908.28,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r06,stone_vault_heavy_gun_battleship_r06,Основа,6,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;hatch;armor_plate;actuator;airlock;steel;beam;pump;plating;gyroscope;munition_bundle,81;61;47;20;6;21;500;33;4;15;1;12,402060.87,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r07,stone_vault_heavy_gun_battleship_r07,Циклоп,7,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;hatch;armor_plate;actuator;airlock;beam;pump;steel;plating;gyroscope;munition_bundle,201;154;118;49;15;52;79;11;929;36;4;28,983858.17,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r08,stone_vault_heavy_gun_battleship_r08,Сатурн,8,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;defense_block;power_block;bulkhead;weapon_block;industry_block;deck_section;hatch;instrument_block;armor_plate;propulsion_block;actuator;steel;airlock,6;6;2;216;2;1;166;127;1;52;1;16;1573;57,2549294.22,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r09,stone_vault_heavy_gun_battleship_r09,Колокол,9,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;defense_block;power_block;weapon_block;industry_block;bulkhead;instrument_block;deck_section;hatch;propulsion_block;armor_plate;steel;actuator;airlock,17;16;5;5;2;480;3;371;285;2;115;4361;35;128,6668540.81,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_heavy_gun_battleship_r10,stone_vault_heavy_gun_battleship_r10,Громада,10,stone_vault,Каменный Свод,battleship,Battleship,heavy_gun,HeavyGun,heavy_gun_battleship,faction_flagship_license,battleship_yard,900.00,600.00,stone_vault_flagship_license,1,cargo_block;defense_block;bulkhead;power_block;weapon_block;industry_block;deck_section;steel;hatch;instrument_block;armor_plate;propulsion_block;actuator;airlock;pump;beam,34;31;1255;10;10;5;974;16658;748;5;298;4;92;339;67;466,15542978.79,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r02,stone_vault_ore_foundry_battleship_r02,Ванна,2,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,raw_resources,battleship_yard,1.60,1.07,,0,iron;calcite;magnesium;charcoal;sylvine;copper;bone_grit;nickel,193;45;35;80;9;11;11;3,9217.73,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r03,stone_vault_ore_foundry_battleship_r03,Печь,3,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,raw_resources,battleship_yard,3.75,2.50,,0,iron;calcite;magnesium;charcoal;sylvine;copper;bone_grit;nickel,531;125;98;225;25;31;29;9,25545.56,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r04,stone_vault_ore_foundry_battleship_r04,Горн,4,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,prepared_materials,battleship_yard,9.00,6.00,,0,steel;rubber;elektron;brass;resin;bulat;iron;bakelite;calcite;magnesium,393;45;94;93;48;20;219;35;52;41,63667.09,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r05,stone_vault_ore_foundry_battleship_r05,Домна,5,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,prepared_materials,battleship_yard,22.50,15.00,,0,steel;rubber;elektron;brass;resin;bulat;iron;bakelite;glass_ceramic;calcite,1018;117;250;243;125;52;378;87;53;89,160277.86,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r06,stone_vault_ore_foundry_battleship_r06,Литейня,6,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,hull_and_machine_parts,battleship_yard,60.00,40.00,,0,bulkhead;deck_section;hatch;airlock;actuator;pump;beam;steel;armor_plate;plating;rubber;elektron,84;57;44;30;6;6;38;449;10;12;52;112,391506.41,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r07,stone_vault_ore_foundry_battleship_r07,Ковшарь,7,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,hull_and_machine_parts,battleship_yard,135.00,90.00,,0,bulkhead;deck_section;hatch;airlock;actuator;pump;beam;armor_plate;steel;plating;sensor;rubber,212;144;111;78;15;15;93;26;845;28;4;99,968434.14,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r08,stone_vault_ore_foundry_battleship_r08,Металлург,8,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,ship_blocks,battleship_yard,270.00,180.00,,0,cargo_block;industry_block;defense_block;bulkhead;power_block;deck_section;hatch;airlock;actuator;instrument_block;pump;propulsion_block;steel;beam,8;2;4;239;2;163;125;88;17;1;17;1;1506;102,2665131.34,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r09,stone_vault_ore_foundry_battleship_r09,Гранулит,9,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,ship_blocks,battleship_yard,495.00,330.00,,0,cargo_block;industry_block;defense_block;bulkhead;power_block;deck_section;hatch;instrument_block;airlock;actuator;propulsion_block;steel;pump;beam,21;5;11;486;4;335;258;2;182;36;2;3831;35;204,6355432.41,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_stone_vault_ore_foundry_battleship_r10,stone_vault_ore_foundry_battleship_r10,Завод,10,stone_vault,Каменный Свод,battleship,Battleship,ore_foundry,OreFoundry,ore_foundry_battleship,faction_flagship_license,battleship_yard,900.00,600.00,stone_vault_flagship_license,1,cargo_block;industry_block;defense_block;bulkhead;power_block;deck_section;steel;hatch;airlock;actuator;instrument_block;pump;propulsion_block;beam;armor_plate;elektron,46;10;22;1344;8;934;15496;718;508;100;4;96;3;550;162;4123,15755097.66,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r02,factory_ark_x_ray_scout_frigate_r02,Шестерня,2,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,raw_resources,frigate_yard,1.60,1.07,,0,magnesium;quartz;iron;copper;ionide;claudium;aerosil;charcoal,24;31;45;22;2;3;15;30,4821.07,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r03,factory_ark_x_ray_scout_frigate_r03,Искатель,3,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,raw_resources,frigate_yard,3.75,2.50,,0,magnesium;quartz;iron;copper;ionide;claudium;charcoal;aerosil,63;84;121;60;5;7;80;39,12938.70,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r04,factory_ark_x_ray_scout_frigate_r04,Резонанс,4,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,prepared_materials,frigate_yard,9.00,6.00,,0,invar;textolite;elektron;steel;melchior;glass_ceramic;siloxane;orkit;resin;brass,26;18;55;83;27;33;21;10;14;22,32375.40,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r05,factory_ark_x_ray_scout_frigate_r05,Линза,5,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,prepared_materials,frigate_yard,22.50,15.00,,0,invar;textolite;elektron;steel;melchior;glass_ceramic;siloxane;orkit;resin;brass,60;43;127;187;64;80;49;22;31;48,75091.57,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r06,factory_ark_x_ray_scout_frigate_r06,Зонд,6,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,hull_and_machine_parts,frigate_yard,60.00,40.00,,0,sensor;calculator;actuator;gyroscope;cowling;deck_section;plating;engine;bulkhead;beam;hatch;transmission,6;2;3;2;17;15;13;1;12;15;10;1,194364.93,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r07,factory_ark_x_ray_scout_frigate_r07,Ведун,7,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,hull_and_machine_parts,frigate_yard,135.00,90.00,,0,sensor;calculator;gyroscope;actuator;cowling;deck_section;plating;engine;bulkhead;beam;hatch;transmission,14;6;6;9;46;40;36;4;33;39;26;3,523738.23,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r08,factory_ark_x_ray_scout_frigate_r08,Оптик,8,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,ship_blocks,frigate_yard,270.00,180.00,,0,instrument_block;propulsion_block;hangar_block;power_block;sensor;cargo_block;defense_block;calculator;industry_block;gyroscope;actuator;cowling;weapon_block;deck_section,2;1;1;1;7;1;1;3;1;3;4;21;1;20,1216776.83,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
craft_factory_ark_x_ray_scout_frigate_r09,factory_ark_x_ray_scout_frigate_r09,Смотритель,9,factory_ark,Заводные Ковчеги,frigate,Frigate,x_ray_scout,XRayScout,x_ray_scout_frigate,ship_blocks,frigate_yard,495.00,330.00,,0,instrument_block;propulsion_block;hangar_block;power_block;defense_block;cargo_block;sensor;industry_block;calculator;gyroscope;actuator;weapon_block;cowling;deck_section,6;4;2;2;2;2;26;1;11;11;16;1;83;73,3082314.05,"Автосборка по рангу, классу, фракции, роли и характеристикам корабля."
