mission_profile,mission_profile_ru,ship_id,local_name_ru,rank,faction_id,faction_name_ru,ship_class_id,role_id,branch_id,primary_activity,primary_activity_ru,primary_activity_score,combat_score,mining_score,gas_score,hunting_score,salvage_score,relic_score,repair_score,courier_score,effectiveness_multiplier,class_income_multiplier,mission_scope,mission_archetype,mission_base_fe,mission_required_power,ship_power_estimate,mission_success_factor,requirement_details,mission_capacity_multiplier,five_sortie_floor_fe,five_sortie_floor_applied,variance_multiplier,gross_total_value_fe,accumulated_total_value_fe,material_value_fe,intangible_value_fe,extraction_intangible_multiplier,extraction_intangible_bonus_fe,destroyed_total_value_fe,destroyed_liquid_fe,extracted_total_value_fe,extracted_liquid_fe,total_value_fe,freight_fe,extracted_freight_fe,resource_fe,profile_currency_fe,reputation_fe,extracted_reputation_fe,info_fe,liquid_fe,base_ship_xp,destroyed_ship_xp,extracted_ship_xp,ship_xp,base_mastery_points,destroyed_mastery_points,extracted_mastery_points,mastery_points,craft_full_eff_fe,craft_raw_fe,buy_estimate_fe,base_sorties,craft_payback_sorties,raw_craft_payback_sorties,buy_payback_sorties,craft_total_value_payback_sorties,raw_craft_total_value_payback_sorties,buy_total_value_payback_sorties,craft_lifetimes_to_payback,raw_craft_lifetimes_to_payback,buy_lifetimes_to_payback,activity_capacity_fe,activity_capacity_note,capacity_target_fe,capacity_vs_material_value,capacity_vs_required_value,capacity_vs_total_value,capacity_vs_liquid_value,capacity_vs_five_sortie_craft_target
quick,Быстрая,mist_synod_gunline_cruiser_r02,Искатель,2,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,courier,Курьерка,40.42,32.00,0.00,0.00,0.00,0.00,0.00,0.00,40.42,0.9686,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,97.00,1.0000,quick_adaptive,1.00,0.00,no,1.0146,2162.01,2162.01,324.30,1837.71,2.00,1837.71,1837.71,691.84,3999.72,1707.99,3999.72,691.84,1383.69,259.44,64.86,908.05,1816.09,0.00,1707.99,10,10,20,20,9,9,18,18,6790.00,13580.00,8827.00,10,3.98,7.95,5.17,1.70,3.40,2.21,0.40,0.80,0.52,5610.11,"лимит задается плотностью целей/контрактом, не трюмом",3999.72,17.30,1.40,1.40,3.28,4.13
quick,Быстрая,mist_synod_gunline_cruiser_r03,Факел,3,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,courier,Курьерка,43.07,40.00,0.00,0.00,0.00,0.00,0.00,0.00,43.07,0.9957,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,166.46,1.0000,quick_adaptive,1.00,0.00,no,1.0008,4384.73,4384.73,657.71,3727.02,2.00,3727.02,3727.02,1403.12,8111.76,3463.94,8111.76,1403.12,2806.23,526.17,131.54,1841.59,3683.18,0.00,3463.94,20,20,40,40,11,11,22,22,17490.00,34980.00,26235.00,10,5.05,10.10,7.57,2.16,4.31,3.23,0.50,1.01,0.76,11512.11,"лимит задается плотностью целей/контрактом, не трюмом",8111.76,17.50,1.42,1.42,3.32,3.29
quick,Быстрая,mist_synod_gunline_cruiser_r04,Гарпия,4,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,48.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,45.37,1.0256,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,286.52,1.0000,quick_adaptive,1.00,0.00,no,0.9529,8502.54,8502.54,2125.63,6376.90,2.00,6376.90,6376.90,3741.12,14879.44,9607.87,14879.44,3741.12,7482.23,1700.51,425.13,255.08,510.15,0.00,9607.87,270,270,540,540,10,10,20,20,41554.00,166216.00,74797.20,10,4.32,17.30,7.78,2.79,11.17,5.03,0.43,1.73,0.78,21575.19,"лимит задается плотностью целей/контрактом, не трюмом",14879.44,10.15,1.45,1.45,2.25,2.60
quick,Быстрая,mist_synod_gunline_cruiser_r05,Пламенник,5,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,60.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,48.02,1.0803,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,499.80,1.0000,quick_adaptive,1.00,0.00,no,1.0457,19655.93,19655.93,4913.98,14741.95,2.00,14741.95,14741.95,8648.61,34397.88,22211.20,34397.88,8648.61,17297.22,3931.19,982.80,589.68,1179.36,0.00,22211.20,540,540,1080,1080,12,12,24,24,112990.00,451960.00,248578.00,12,5.09,20.35,11.19,3.28,13.14,7.23,0.42,1.70,0.93,52456.76,"лимит задается плотностью целей/контрактом, не трюмом",34397.88,10.67,1.52,1.52,2.36,2.32
quick,Быстрая,mist_synod_gunline_cruiser_r06,Фосфор,6,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,58.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,52.17,1.0861,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,853.57,1.0000,quick_adaptive,1.00,0.00,no,1.0494,39893.05,39893.05,9973.26,29919.78,2.00,29919.78,29919.78,17552.94,69812.83,45079.14,69812.83,17552.94,35105.88,7978.61,1994.65,1196.79,2393.58,0.00,45079.14,1080,1080,2160,2160,14,14,28,28,279590.00,1771928.00,726934.00,12,6.20,39.31,16.13,4.00,25.38,10.41,0.52,3.28,1.34,105591.90,"лимит задается плотностью целей/контрактом, не трюмом",69812.83,10.59,1.51,1.51,2.34,1.89
quick,Быстрая,mist_synod_gunline_cruiser_r07,Жаровня,7,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,72.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,54.34,1.1460,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1473.78,1.0000,quick_adaptive,1.00,0.00,no,0.9671,77575.48,77575.48,19393.87,58181.61,2.00,58181.61,58181.61,34133.21,135757.09,87660.29,135757.09,34133.21,68266.42,15515.10,3878.77,2327.26,4654.53,0.00,87660.29,2160,2160,4320,4320,15,15,30,30,675275.00,4255280.00,2160880.00,12,7.70,48.54,24.65,4.97,31.34,15.92,0.64,4.05,2.05,217211.34,"лимит задается плотностью целей/контрактом, не трюмом",135757.09,11.20,1.60,1.60,2.48,1.61
quick,Быстрая,mist_synod_gunline_cruiser_r08,Солнцепек,8,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,76.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,55.01,1.1644,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2551.00,1.0000,quick_adaptive,1.00,0.00,no,0.9933,161911.12,161911.12,40477.78,121433.34,2.00,121433.34,121433.34,71240.89,283344.46,182959.57,283344.46,71240.89,142481.79,32382.22,8095.56,4857.33,9714.67,0.00,182959.57,4320,4320,8640,8640,17,17,34,34,1748163.00,15266216.00,6643019.40,15,9.55,83.44,36.31,6.17,53.88,23.45,0.64,5.56,2.42,460434.75,"лимит задается плотностью целей/контрактом, не трюмом",283344.46,11.38,1.62,1.62,2.52,1.32
quick,Быстрая,mist_synod_gunline_cruiser_r09,Гелиос,9,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,82.00,82.00,0.00,0.00,0.00,0.00,0.00,0.00,58.47,1.1983,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4324.32,1.0000,quick_adaptive,1.00,0.00,no,1.0148,345373.11,345373.11,86343.28,259029.83,2.00,259029.83,259029.83,151964.17,604402.95,390271.62,604402.95,151964.17,303928.34,69074.62,17268.66,10361.19,20722.39,0.00,390271.62,8640,8640,17280,17280,18,18,36,36,4459174.00,38994896.00,19620365.60,15,11.43,99.92,50.27,7.38,64.52,32.46,0.76,6.66,3.35,1004819.90,"лимит задается плотностью целей/контрактом, не трюмом",604402.95,11.64,1.66,1.66,2.57,1.13
quick,Быстрая,mist_synod_gunline_cruiser_r10,Пирофор,10,mist_synod,Туманный Синод,cruiser,gunline,gunline_cruiser,combat,Бой,86.00,86.00,0.00,0.00,0.00,0.00,0.00,0.00,60.52,1.2204,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7456.32,1.0000,quick_adaptive,1.00,0.00,no,0.9656,683525.68,683525.68,170881.42,512644.26,2.00,512644.26,512644.26,300751.30,1196169.95,772384.02,1196169.95,300751.30,601502.60,136705.14,34176.28,20505.77,41011.54,0.00,772384.02,17280,17280,34560,34560,20,20,40,40,16286913.00,95295880.00,81434565.00,15,21.09,123.38,105.43,13.62,79.67,68.08,1.41,8.23,7.03,2018536.78,"лимит задается плотностью целей/контрактом, не трюмом",1196169.95,11.81,1.69,1.69,2.61,0.62
quick,Быстрая,mist_synod_heavy_egg_battleship_r02,Ядро,2,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,52.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,32.05,1.0046,1.12,adaptive_ship_rank,quick_adaptive,2200.00,0.00,98.48,1.0000,quick_adaptive,1.00,0.00,no,0.9980,2470.41,2470.41,617.60,1852.81,2.00,1852.81,1852.81,1086.98,4323.21,2791.56,4323.21,1086.98,2173.96,494.08,123.52,74.11,148.22,0.00,2791.56,68,68,136,136,7,7,14,14,9870.00,19740.00,12831.00,10,3.54,7.07,4.60,2.28,4.57,2.97,0.35,0.71,0.46,6376.74,"лимит задается плотностью целей/контрактом, не трюмом",4323.21,10.32,1.47,1.47,2.28,3.23
quick,Быстрая,mist_synod_heavy_egg_battleship_r03,Овоид,3,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,62.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,35.14,1.0545,1.12,adaptive_ship_rank,quick_adaptive,4400.00,0.00,169.66,1.0000,quick_adaptive,1.00,0.00,no,1.0512,5463.04,5463.04,1365.76,4097.28,2.00,4097.28,4097.28,2403.74,9560.32,6173.24,9560.32,2403.74,4807.48,1092.61,273.15,163.89,327.78,0.00,6173.24,135,135,270,270,9,9,18,18,27010.00,54020.00,40515.00,10,4.38,8.75,6.56,2.83,5.65,4.24,0.44,0.88,0.66,14699.00,"лимит задается плотностью целей/контрактом, не трюмом",9560.32,10.76,1.54,1.54,2.38,2.72
quick,Быстрая,mist_synod_heavy_egg_battleship_r04,Пламень,4,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,68.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,38.62,1.0885,1.12,adaptive_ship_rank,quick_adaptive,8700.00,0.00,292.09,1.0000,quick_adaptive,1.00,0.00,no,1.0486,11121.84,11121.84,2780.46,8341.38,2.00,8341.38,8341.38,4893.61,19463.22,12567.68,19463.22,4893.61,9787.22,2224.37,556.09,333.66,667.31,0.00,12567.68,270,270,540,540,10,10,20,20,67825.00,263980.00,122085.00,10,5.40,21.00,9.71,3.48,13.56,6.27,0.54,2.10,0.97,30654.57,"лимит задается плотностью целей/контрактом, не трюмом",19463.22,11.03,1.57,1.57,2.44,2.26
quick,Быстрая,mist_synod_heavy_egg_battleship_r05,Саламандр,5,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,76.00,76.00,0.00,10.00,0.00,0.00,0.00,0.00,40.44,1.1246,1.12,adaptive_ship_rank,quick_adaptive,17400.00,0.00,508.40,1.0000,quick_adaptive,1.00,0.00,no,1.0436,22871.16,22871.16,5717.79,17153.37,2.00,17153.37,17153.37,10063.31,40024.53,25844.41,40024.53,10063.31,20126.62,4574.23,1143.56,686.13,1372.27,0.00,25844.41,540,540,1080,1080,12,12,24,24,166354.00,665416.00,365978.80,12,6.44,25.75,14.16,4.16,16.63,9.14,0.54,2.15,1.18,65039.87,"лимит задается плотностью целей/контрактом, не трюмом",40024.53,11.38,1.62,1.62,2.52,1.95
quick,Быстрая,mist_synod_heavy_egg_battleship_r06,Пекло,6,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,86.00,86.00,0.00,14.00,0.00,0.00,0.00,0.00,44.62,1.1779,1.12,adaptive_ship_rank,quick_adaptive,35000.00,0.00,876.18,1.0000,quick_adaptive,1.00,0.00,no,0.9434,43559.46,43559.46,10889.86,32669.59,2.00,32669.59,32669.59,19166.16,76229.05,49222.19,76229.05,19166.16,38332.32,8711.89,2177.97,1306.78,2613.57,0.00,49222.19,1080,1080,2160,2160,14,14,28,28,390133.00,2593880.00,1014345.80,12,7.93,52.70,20.61,5.12,34.03,13.31,0.66,4.39,1.72,128636.53,"лимит задается плотностью целей/контрактом, не трюмом",76229.05,11.81,1.69,1.69,2.61,1.65
quick,Быстрая,mist_synod_heavy_egg_battleship_r07,Сириус,7,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,90.00,90.00,0.00,17.00,0.00,0.00,0.00,0.00,47.76,1.2029,1.12,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1504.52,1.0000,quick_adaptive,1.00,0.00,no,1.0121,95449.47,95449.47,23862.37,71587.11,2.00,71587.11,71587.11,41997.77,167036.58,107857.91,167036.58,41997.77,83995.54,19089.89,4772.47,2863.48,5726.97,0.00,107857.91,2160,2160,4320,4320,15,15,30,30,1043991.00,6990056.00,3340771.20,12,9.68,64.81,30.97,6.25,41.85,20.00,0.81,5.40,2.58,286050.14,"лимит задается плотностью целей/контрактом, не трюмом",167036.58,11.99,1.71,1.71,2.65,1.37
quick,Быстрая,mist_synod_heavy_egg_battleship_r08,Солнцебой,8,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,94.00,94.00,0.00,20.00,0.00,0.00,0.00,0.00,49.21,1.2210,1.12,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2601.50,1.0000,quick_adaptive,1.00,0.00,no,1.0048,192372.57,192372.57,48093.14,144279.43,2.00,144279.43,144279.43,84643.93,336652.01,217381.01,336652.01,84643.93,169287.87,38474.51,9618.63,5771.18,11542.35,0.00,217381.01,4320,4320,8640,8640,17,17,34,34,2571013.00,22704224.00,9769849.40,15,11.83,104.44,44.94,7.64,67.44,29.02,0.79,6.96,3.00,584932.86,"лимит задается плотностью целей/контрактом, не трюмом",336652.01,12.16,1.74,1.74,2.69,1.14
quick,Быстрая,mist_synod_heavy_egg_battleship_r09,Апофеоз,9,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,98.00,98.00,0.00,23.00,0.00,0.00,0.00,0.00,52.46,1.2466,1.12,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4396.56,1.0000,quick_adaptive,1.00,0.00,no,1.0362,410880.03,410880.03,102720.01,308160.02,2.00,308160.02,308160.02,180787.21,719040.05,464294.43,719040.05,180787.21,361574.43,82176.01,20544.00,12326.40,24652.80,0.00,464294.43,8640,8640,17280,17280,18,18,36,36,6750997.00,60300376.00,29704386.80,15,14.54,129.88,63.98,9.39,83.86,41.31,0.97,8.66,4.27,1267308.09,"лимит задается плотностью целей/контрактом, не трюмом",719040.05,12.34,1.76,1.76,2.73,0.94
quick,Быстрая,mist_synod_heavy_egg_battleship_r10,Инферно,10,mist_synod,Туманный Синод,battleship,heavy_egg,heavy_egg_battleship,combat,Бой,100.00,100.00,0.00,26.00,0.00,0.00,0.00,0.00,54.98,1.2618,1.12,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7565.76,1.0000,quick_adaptive,1.00,0.00,no,0.9713,796172.26,796172.26,199043.07,597129.20,2.00,597129.20,597129.20,350315.80,1393301.46,899674.66,1393301.46,350315.80,700631.59,159234.45,39808.61,23885.17,47770.34,0.00,899674.66,17280,17280,34560,34560,20,20,40,40,21441297.00,139662232.00,107206485.00,15,23.83,155.24,119.16,15.39,100.24,76.94,1.59,10.35,7.94,2473110.09,"лимит задается плотностью целей/контрактом, не трюмом",1393301.46,12.42,1.77,1.77,2.75,0.58
quick,Быстрая,mist_synod_repair_cruiser_r02,Смола,2,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,courier,Курьерка,43.84,0.00,0.00,10.00,0.00,0.00,0.00,28.00,43.84,0.9814,1.00,adaptive_ship_rank,quick_adaptive,2200.00,0.00,94.96,1.0000,quick_adaptive,1.00,0.00,no,1.0210,2204.36,2204.36,330.65,1873.71,2.00,1873.71,1873.71,705.40,4078.07,1741.45,4078.07,705.40,1410.79,264.52,66.13,925.83,1851.67,0.00,1741.45,10,10,20,20,9,9,18,18,7040.00,14080.00,9152.00,10,4.04,8.09,5.26,1.73,3.45,2.24,0.40,0.81,0.53,5807.18,"лимит задается плотностью целей/контрактом, не трюмом",4078.07,17.56,1.42,1.42,3.33,4.12
quick,Быстрая,mist_synod_repair_cruiser_r03,Латка,3,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,courier,Курьерка,44.75,6.00,0.00,18.00,0.00,0.00,0.00,38.00,44.75,1.0002,1.00,adaptive_ship_rank,quick_adaptive,4400.00,0.00,162.38,1.0000,quick_adaptive,1.00,0.00,no,0.9884,4349.81,4349.81,652.47,3697.34,2.00,3697.34,3697.34,1391.94,8047.16,3436.35,8047.16,1391.94,2783.88,521.98,130.49,1826.92,3653.84,0.00,3436.35,20,20,40,40,11,11,22,22,17810.00,35620.00,26715.00,10,5.18,10.37,7.77,2.21,4.43,3.32,0.52,1.04,0.78,11504.92,"лимит задается плотностью целей/контрактом, не трюмом",8047.16,17.63,1.43,1.43,3.35,3.23
quick,Быстрая,mist_synod_repair_cruiser_r04,Терапевт,4,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,courier,Курьерка,50.68,11.00,0.00,22.00,0.00,0.00,6.00,48.00,50.68,1.0471,1.00,adaptive_ship_rank,quick_adaptive,8700.00,0.00,280.08,1.0000,quick_adaptive,1.00,0.00,no,0.9411,8572.94,8572.94,1285.94,7287.00,2.00,7287.00,7287.00,2743.34,15859.94,6772.62,15859.94,2743.34,5486.68,1028.75,257.19,3600.64,7201.27,0.00,6772.62,40,40,80,80,13,13,26,26,42702.00,167208.00,76863.60,10,6.31,24.69,11.35,2.69,10.54,4.85,0.63,2.47,1.13,23262.57,"лимит задается плотностью целей/контрактом, не трюмом",15859.94,18.09,1.47,1.47,3.43,2.72
quick,Быстрая,mist_synod_repair_cruiser_r05,Полимер,5,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,repair,Ремонт,58.00,16.00,0.00,28.00,0.00,0.00,8.40,58.00,53.14,1.0884,1.00,adaptive_ship_rank,quick_adaptive,17400.00,0.00,486.80,1.0000,quick_adaptive,1.00,0.00,no,0.9581,18144.92,18144.92,3991.88,14153.04,2.00,14153.04,14153.04,3266.09,32297.96,10524.05,32297.96,3266.09,6532.17,3266.09,725.80,8346.66,16693.33,0.00,10524.05,100,100,200,200,16,16,32,32,107446.00,420784.00,236381.20,12,10.21,39.98,22.46,3.33,13.03,7.32,0.85,3.33,1.87,48850.66,"лимит задается плотностью целей/контрактом, не трюмом",32297.96,12.24,1.51,1.51,4.64,2.27
quick,Быстрая,mist_synod_repair_cruiser_r06,Бальзам,6,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,repair,Ремонт,72.00,18.00,0.00,34.00,0.00,0.00,12.00,72.00,57.80,1.1571,1.00,adaptive_ship_rank,quick_adaptive,35000.00,0.00,835.38,1.0000,quick_adaptive,1.00,0.00,no,0.9892,40059.83,40059.83,8813.16,31246.67,2.00,31246.67,31246.67,7210.77,71306.50,23234.70,71306.50,7210.77,14421.54,7210.77,1602.39,18427.52,36855.04,0.00,23234.70,200,200,400,400,18,18,36,36,277763.00,1761704.00,722183.80,12,11.95,75.82,31.08,3.90,24.71,10.13,1.00,6.32,2.59,114090.40,"лимит задается плотностью целей/контрактом, не трюмом",71306.50,12.95,1.60,1.60,4.91,2.05
quick,Быстрая,mist_synod_repair_cruiser_r07,Целитель,7,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,repair,Ремонт,78.00,24.00,0.00,38.00,0.00,0.00,16.80,78.00,60.86,1.1883,1.00,adaptive_ship_rank,quick_adaptive,70000.00,0.00,1435.50,1.0000,quick_adaptive,1.00,0.00,no,1.0328,85905.88,85905.88,18899.29,67006.58,2.00,67006.58,67006.58,15463.06,152912.46,49825.41,152912.46,15463.06,30926.12,15463.06,3436.24,39516.70,79033.41,0.00,49825.41,400,400,800,800,21,21,42,42,754069.00,4735312.00,2413020.80,12,15.13,95.04,48.43,4.93,30.97,15.78,1.26,7.92,4.04,250394.16,"лимит задается плотностью целей/контрактом, не трюмом",152912.46,13.25,1.64,1.64,5.03,1.66
quick,Быстрая,mist_synod_repair_cruiser_r08,Регенер,8,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,repair,Ремонт,86.00,26.00,0.00,42.00,0.00,0.00,19.20,86.00,62.15,1.2223,1.00,adaptive_ship_rank,quick_adaptive,140000.00,0.00,2482.50,1.0000,quick_adaptive,1.00,0.00,no,0.9845,168468.07,168468.07,37062.98,131405.10,2.00,131405.10,131405.10,30324.25,299873.17,97711.48,299873.17,30324.25,60648.51,30324.25,6738.72,77495.31,154990.63,0.00,97711.48,800,800,1600,1600,23,23,46,46,1741942.00,14968800.00,6619379.60,15,17.83,153.19,67.74,5.81,49.92,22.07,1.19,10.21,4.52,506035.98,"лимит задается плотностью целей/контрактом, не трюмом",299873.17,13.65,1.69,1.69,5.18,1.45
quick,Быстрая,mist_synod_repair_cruiser_r09,Астрал,9,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,repair,Ремонт,94.00,30.00,0.00,46.00,0.00,0.00,21.60,94.00,65.14,1.2618,1.00,adaptive_ship_rank,quick_adaptive,284000.00,0.00,4198.32,1.0000,quick_adaptive,1.00,0.00,no,1.0046,359998.85,359998.85,79199.75,280799.10,2.00,280799.10,280799.10,64799.79,640797.95,208799.33,640797.95,64799.79,129599.59,64799.79,14399.95,165599.47,331198.94,0.00,208799.33,1600,1600,3200,3200,26,26,52,52,4570443.00,40248304.00,20109949.20,15,21.89,192.76,96.31,7.13,62.81,31.38,1.46,12.85,6.42,1113386.44,"лимит задается плотностью целей/контрактом, не трюмом",640797.95,14.06,1.74,1.74,5.33,1.22
quick,Быстрая,mist_synod_repair_cruiser_r10,Амальгама,10,mist_synod,Туманный Синод,cruiser,repair,repair_cruiser,repair,Ремонт,99.00,34.00,0.00,50.00,0.00,0.00,25.20,99.00,68.56,1.2914,1.00,adaptive_ship_rank,quick_adaptive,580000.00,0.00,7248.96,1.0000,quick_adaptive,1.00,0.00,no,1.0081,755100.07,755100.07,166122.02,588978.05,2.00,588978.05,588978.05,135918.01,1344078.12,437958.04,1344078.12,135918.01,271836.02,135918.01,30204.00,347346.03,694692.06,0.00,437958.04,3200,3200,6400,6400,28,28,56,56,17453479.00,105963688.00,87267395.00,15,39.85,241.95,199.26,12.99,78.84,64.93,2.66,16.13,13.28,2377338.18,"лимит задается плотностью целей/контрактом, не трюмом",1344078.12,14.31,1.77,1.77,5.43,0.68
quick,Быстрая,mist_synod_siphon_scout_frigate_r02,Туманец,2,mist_synod,Туманный Синод,frigate,siphon_scout,siphon_scout_frigate,courier,Курьерка,42.36,8.00,0.00,22.00,0.00,0.00,0.00,0.00,42.36,0.9660,0.92,adaptive_ship_rank,quick_adaptive,2200.00,0.00,95.32,1.0000,quick_adaptive,1.00,0.00,no,1.0189,1992.22,1992.22,298.83,1693.39,2.00,1693.39,1693.39,637.51,3685.60,1573.85,3685.60,637.51,1275.02,239.07,59.77,836.73,1673.46,0.00,1573.85,10,10,20,20,9,9,18,18,4780.00,9560.00,6214.00,10,3.04,6.07,3.95,1.30,2.59,1.69,0.30,0.61,0.39,5214.21,"лимит задается плотностью целей/контрактом, не трюмом",3685.60,17.45,1.41,1.41,3.31,5.45
quick,Быстрая,mist_synod_siphon_scout_frigate_r03,Сифон,3,mist_synod,Туманный Синод,frigate,siphon_scout,siphon_scout_frigate,courier,Курьерка,45.15,12.00,0.00,31.00,0.00,0.00,4.80,0.00,45.15,0.9937,0.92,adaptive_ship_rank,quick_adaptive,4400.00,0.00,162.86,1.0000,quick_adaptive,1.00,0.00,no,0.9934,3996.03,3996.03,599.40,3396.62,2.00,3396.62,3396.62,1278.73,7392.65,3156.86,7392.65,1278.73,2557.46,479.52,119.88,1678.33,3356.66,0.00,3156.86,20,20,40,40,11,11,22,22,12440.00,24880.00,18660.00,10,3.94,7.88,5.91,1.68,3.37,2.52,0.39,0.79,0.59,10587.66,"лимит задается плотностью целей/контрактом, не трюмом",7392.65,17.66,1.43,1.43,3.35,4.26
