recipe_id,ship_id,local_name_ru,rank,faction_id,ship_class_id,role_id,branch_id,producer_building_id,scenario_id,scenario_ru,economy_level,time_level,building_level,final_assembly_min,item_work_min,total_work_min,staged_parallel_min,total_work_hours,staged_parallel_hours,metallurgy_min,chemical_reactor_min,construction_min,mechanical_min,instrumentation_min,assembly_min
craft_stone_vault_ore_tug_frigate_r10,stone_vault_ore_tug_frigate_r10,Карьер,10,stone_vault,frigate,ore_tug,ore_tug_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,56219.35,56819.35,45332.19,946.99,755.54,11902.09,5160.99,28996.74,4751.61,1574.56,3833.36
craft_stone_vault_single_gun_line_frigate_r02,stone_vault_single_gun_line_frigate_r02,Штырь,2,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r02,stone_vault_single_gun_line_frigate_r02,Штырь,2,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r03,stone_vault_single_gun_line_frigate_r03,Болт,3,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r03,stone_vault_single_gun_line_frigate_r03,Болт,3,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r04,stone_vault_single_gun_line_frigate_r04,Клин,4,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,1110.00,1132.50,785.00,18.88,13.08,762.50,347.50,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r04,stone_vault_single_gun_line_frigate_r04,Клин,4,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,155.39,161.39,109.39,2.69,1.82,103.39,52.00,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r05,stone_vault_single_gun_line_frigate_r05,Ствол,5,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,2617.50,2673.75,1896.25,44.56,31.60,1840.00,777.50,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r05,stone_vault_single_gun_line_frigate_r05,Ствол,5,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,361.48,376.48,261.81,6.27,4.36,246.81,114.67,0.00,0.00,0.00,0.00
craft_stone_vault_single_gun_line_frigate_r06,stone_vault_single_gun_line_frigate_r06,Пролом,6,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,18967.50,19117.50,16292.50,318.62,271.54,6542.50,2235.00,9600.00,480.00,110.00,0.00
craft_stone_vault_single_gun_line_frigate_r06,stone_vault_single_gun_line_frigate_r06,Пролом,6,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,2008.42,2048.42,1817.76,34.14,30.30,497.77,151.98,1279.99,64.01,14.67,0.00
craft_stone_vault_single_gun_line_frigate_r07,stone_vault_single_gun_line_frigate_r07,Ударник,7,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,44545.00,44882.50,37990.00,748.04,633.17,14812.50,5367.50,22840.00,1195.00,330.00,0.00
craft_stone_vault_single_gun_line_frigate_r07,stone_vault_single_gun_line_frigate_r07,Ударник,7,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,4677.62,4767.62,4201.63,79.46,70.03,1066.32,362.62,3045.31,159.36,44.01,0.00
craft_stone_vault_single_gun_line_frigate_r08,stone_vault_single_gun_line_frigate_r08,Буревест,8,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,115975.00,116650.00,81065.00,1944.17,1351.08,33125.00,17605.00,41340.00,11280.00,6700.00,5925.00
craft_stone_vault_single_gun_line_frigate_r08,stone_vault_single_gun_line_frigate_r08,Буревест,8,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,8083.08,8263.08,6293.15,137.72,104.89,1587.16,744.61,3735.98,778.68,446.64,790.01
craft_stone_vault_single_gun_line_frigate_r09,stone_vault_single_gun_line_frigate_r09,Пробой,9,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,289990.00,291227.50,211447.50,4853.79,3524.12,85895.00,42110.00,110390.00,24070.00,13600.00,13925.00
craft_stone_vault_single_gun_line_frigate_r09,stone_vault_single_gun_line_frigate_r09,Пробой,9,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,20770.41,21100.41,16695.83,351.67,278.26,4305.35,1807.87,10203.78,1690.09,906.62,1856.70
craft_stone_vault_single_gun_line_frigate_r10,stone_vault_single_gun_line_frigate_r10,Монолит,10,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,696850.00,699100.00,521000.00,11651.67,8683.33,216520.00,98310.00,273180.00,51750.00,28040.00,29050.00
craft_stone_vault_single_gun_line_frigate_r10,stone_vault_single_gun_line_frigate_r10,Монолит,10,stone_vault,frigate,single_gun_line,single_gun_line_frigate,frigate_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,53231.70,53831.70,43803.43,897.20,730.06,12303.87,4463.47,27026.16,3695.56,1869.24,3873.40
craft_stone_vault_armored_gun_cruiser_r02,stone_vault_armored_gun_cruiser_r02,Плита,2,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r02,stone_vault_armored_gun_cruiser_r02,Плита,2,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r03,stone_vault_armored_gun_cruiser_r03,Заслон,3,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r03,stone_vault_armored_gun_cruiser_r03,Заслон,3,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r04,stone_vault_armored_gun_cruiser_r04,Каземат,4,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,1387.50,1410.00,995.00,23.50,16.58,972.50,415.00,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r04,stone_vault_armored_gun_cruiser_r04,Каземат,4,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,6.00,196.08,202.08,139.41,3.37,2.32,133.41,62.67,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r05,stone_vault_armored_gun_cruiser_r05,Надел,5,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,56.25,3482.50,3538.75,2501.25,58.98,41.69,2445.00,1037.50,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r05,stone_vault_armored_gun_cruiser_r05,Надел,5,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,15.00,475.54,490.54,343.20,8.18,5.72,328.20,147.34,0.00,0.00,0.00,0.00
craft_stone_vault_armored_gun_cruiser_r06,stone_vault_armored_gun_cruiser_r06,Панцирь,6,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,150.00,26147.50,26297.50,22535.00,438.29,375.58,8955.00,3107.50,13430.00,545.00,110.00,0.00
craft_stone_vault_armored_gun_cruiser_r06,stone_vault_armored_gun_cruiser_r06,Панцирь,6,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,40.00,2772.57,2812.57,2506.58,46.88,41.78,675.94,218.64,1790.64,72.68,14.67,0.00
craft_stone_vault_armored_gun_cruiser_r07,stone_vault_armored_gun_cruiser_r07,Утес,7,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,337.50,67167.50,67505.00,57652.50,1125.08,960.88,22265.00,8087.50,35050.00,1325.00,440.00,0.00
craft_stone_vault_armored_gun_cruiser_r07,stone_vault_armored_gun_cruiser_r07,Утес,7,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,90.00,7038.71,7128.71,6349.39,118.81,105.82,1586.13,543.94,4673.26,176.70,58.68,0.00
craft_stone_vault_armored_gun_cruiser_r08,stone_vault_armored_gun_cruiser_r08,Донжон,8,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,675.00,165552.50,166227.50,120037.50,2770.46,2000.62,48302.50,24540.00,63460.00,13630.00,8020.00,7600.00
craft_stone_vault_armored_gun_cruiser_r08,stone_vault_armored_gun_cruiser_r08,Донжон,8,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,180.00,12099.75,12279.75,9707.13,204.66,161.79,2467.25,1081.26,6046.53,956.72,534.64,1013.35
craft_stone_vault_armored_gun_cruiser_r09,stone_vault_armored_gun_cruiser_r09,Бронник,9,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,1237.50,412245.00,413482.50,305450.00,6891.38,5090.83,124687.50,58182.50,160250.00,32370.00,17480.00,19275.00
craft_stone_vault_armored_gun_cruiser_r09,stone_vault_armored_gun_cruiser_r09,Бронник,9,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,330.00,30045.21,30375.21,24393.97,506.25,406.57,6375.68,2540.49,15118.24,2275.47,1165.28,2570.05
craft_stone_vault_armored_gun_cruiser_r10,stone_vault_armored_gun_cruiser_r10,Бастион,10,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,2250.00,997585.00,999835.00,756587.50,16663.92,12609.79,314307.50,137647.50,399180.00,67660.00,37940.00,40850.00
craft_stone_vault_armored_gun_cruiser_r10,stone_vault_armored_gun_cruiser_r10,Бастион,10,stone_vault,cruiser,armored_gun,armored_gun_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,600.00,77224.52,77824.52,64134.37,1297.08,1068.91,18188.68,6324.62,39898.91,4836.33,2529.20,5446.78
craft_stone_vault_magnet_hauler_cruiser_r02,stone_vault_magnet_hauler_cruiser_r02,Захват,2,stone_vault,cruiser,magnet_hauler,magnet_hauler_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,4.00,0.00,4.00,4.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_magnet_hauler_cruiser_r02,stone_vault_magnet_hauler_cruiser_r02,Захват,2,stone_vault,cruiser,magnet_hauler,magnet_hauler_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,1.07,0.00,1.07,1.07,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_magnet_hauler_cruiser_r03,stone_vault_magnet_hauler_cruiser_r03,Трос,3,stone_vault,cruiser,magnet_hauler,magnet_hauler_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,9.38,0.00,9.38,9.38,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_magnet_hauler_cruiser_r03,stone_vault_magnet_hauler_cruiser_r03,Трос,3,stone_vault,cruiser,magnet_hauler,magnet_hauler_cruiser,cruiser_yard,min_mastered_chain,"Минимум: все рецепты выучены, все здания тридцатого уровня",5,5,30,2.50,0.00,2.50,2.50,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00
craft_stone_vault_magnet_hauler_cruiser_r04,stone_vault_magnet_hauler_cruiser_r04,Ковш,4,stone_vault,cruiser,magnet_hauler,magnet_hauler_cruiser,cruiser_yard,max_untrained_chain,"Максимум: все рецепты новые, все здания первого уровня",0,0,1,22.50,1295.00,1317.50,1047.50,21.96,17.46,1025.00,270.00,0.00,0.00,0.00,0.00
